"busco_id"	"mRNA"	"genome"	"count"	"description"	"name"	"type"	"id"
"552764at33208"	"maker-ctg209_pilon-augustus-gene-5.48-mRNA-1"	"P08H-3"	457	"Small GTPase"	"IPR001806"	"interpro"	"IPR001806"
"552764at33208"	"maker-ctg209_pilon-augustus-gene-5.48-mRNA-1"	"P08H-3"	280	"Small GTPase superfamily, ARF/SAR type"	"IPR006689"	"interpro"	"IPR006689"
"552764at33208"	"maker-ctg209_pilon-augustus-gene-5.48-mRNA-1"	"P08H-3"	269	"GTP binding domain"	"IPR006073"	"interpro"	"IPR006073"
"552949at33208"	"PE_Scaf284_15.2"	"Pec"	207	"FYVE zinc finger"	"IPR000306"	"interpro"	"IPR000306"
"552949at33208"	"augustus_masked-ctg382_pilon-processed-gene-2.65-mRNA-1"	"R07B-5"	207	"FYVE zinc finger"	"IPR000306"	"interpro"	"IPR000306"
"552949at33208"	"augustus_masked-ctg733_pilon-processed-gene-1.43-mRNA-1"	"P08H-3"	207	"FYVE zinc finger"	"IPR000306"	"interpro"	"IPR000306"
"553411at33208"	"maker-ctg843_pilon-augustus-gene-0.42-mRNA-1"	"P08H-3"	365	"CBF1-interacting co-repressor CIR, N-terminal domain"	"IPR019339"	"interpro"	"IPR019339"
"553411at33208"	"maker-ctg439_pilon-protein2genome-gene-0.24-mRNA-1"	"R07B-5"	365	"CBF1-interacting co-repressor CIR, N-terminal domain"	"IPR019339"	"interpro"	"IPR019339"
"553585at33208"	"PE_Scaf5800_0.6"	"Pec"	154	"Leucine-rich repeat domain superfamily"	"IPR032675"	"interpro"	"IPR032675"
"553585at33208"	"PE_Scaf5800_0.6"	"Pec"	203	"Leucine-rich repeat"	"IPR001611"	"interpro"	"IPR001611"
"553585at33208"	"maker-ctg218_pilon-augustus-gene-2.1-mRNA-1"	"P08H-3"	154	"Leucine-rich repeat domain superfamily"	"IPR032675"	"interpro"	"IPR032675"
"553585at33208"	"maker-ctg218_pilon-augustus-gene-2.1-mRNA-1"	"P08H-3"	203	"Leucine-rich repeat"	"IPR001611"	"interpro"	"IPR001611"
"553585at33208"	"augustus_masked-ctg2_pilon-processed-gene-3.45-mRNA-1"	"R07B-5"	154	"Leucine-rich repeat domain superfamily"	"IPR032675"	"interpro"	"IPR032675"
"553585at33208"	"augustus_masked-ctg2_pilon-processed-gene-3.45-mRNA-1"	"R07B-5"	203	"Leucine-rich repeat"	"IPR001611"	"interpro"	"IPR001611"
"554010at33208"	"maker-ctg180_pilon-augustus-gene-1.80-mRNA-1"	"P08H-3"	302	"Snf8/Vps36 family"	"IPR040608"	"interpro"	"IPR040608"
"554010at33208"	"PE_Scaf3651_2.3"	"Pec"	302	"Snf8/Vps36 family"	"IPR040608"	"interpro"	"IPR040608"
"554010at33208"	"maker-ctg394_pilon-protein2genome-gene-1.0-mRNA-1"	"R07B-5"	302	"Snf8/Vps36 family"	"IPR040608"	"interpro"	"IPR040608"
"554815at33208"	"augustus-ctg15_pilon-processed-gene-9.71-mRNA-1"	"P08H-3"	438	"Longin domain"	"IPR010908"	"interpro"	"IPR010908"
"554815at33208"	"augustus-ctg15_pilon-processed-gene-9.71-mRNA-1"	"P08H-3"	418	"Synaptobrevin"	"IPR001388"	"interpro"	"IPR001388"
"554815at33208"	"maker-ctg133_pilon-protein2genome-gene-2.49-mRNA-1"	"R07B-5"	438	"Longin domain"	"IPR010908"	"interpro"	"IPR010908"
"554815at33208"	"maker-ctg133_pilon-protein2genome-gene-2.49-mRNA-1"	"R07B-5"	418	"Synaptobrevin"	"IPR001388"	"interpro"	"IPR001388"
"554815at33208"	"PE_Scaf2696_8.4"	"Pec"	438	"Longin domain"	"IPR010908"	"interpro"	"IPR010908"
"554815at33208"	"PE_Scaf2696_8.4"	"Pec"	418	"Synaptobrevin"	"IPR001388"	"interpro"	"IPR001388"
"555162at33208"	"maker-ctg18_pilon-protein2genome-gene-4.18-mRNA-1"	"R07B-5"	486	"Translation initiation factor IF2/IF5"	"IPR002735"	"interpro"	"IPR002735"
"555162at33208"	"maker-ctg230_pilon-augustus-gene-4.21-mRNA-1"	"P08H-3"	486	"Translation initiation factor IF2/IF5"	"IPR002735"	"interpro"	"IPR002735"
"555162at33208"	"PE_Scaf5709_1.4"	"Pec"	486	"Translation initiation factor IF2/IF5"	"IPR002735"	"interpro"	"IPR002735"
"555390at33208"	"maker-ctg262_pilon-est_gff_est2genome-gene-3.0-mRNA-1"	"R07B-5"	567	"Ribosomal protein L11, C-terminal"	"IPR020783"	"interpro"	"IPR020783"
"555390at33208"	"maker-ctg262_pilon-est_gff_est2genome-gene-3.0-mRNA-1"	"R07B-5"	556	"Ribosomal protein L11, N-terminal"	"IPR020784"	"interpro"	"IPR020784"
"555390at33208"	"augustus-ctg449_pilon-processed-gene-3.59-mRNA-1"	"P08H-3"	567	"Ribosomal protein L11, C-terminal"	"IPR020783"	"interpro"	"IPR020783"
"555390at33208"	"augustus-ctg449_pilon-processed-gene-3.59-mRNA-1"	"P08H-3"	556	"Ribosomal protein L11, N-terminal"	"IPR020784"	"interpro"	"IPR020784"
"555390at33208"	"PE_Scaf2339_7.5"	"Pec"	567	"Ribosomal protein L11, C-terminal"	"IPR020783"	"interpro"	"IPR020783"
"555390at33208"	"PE_Scaf2339_7.5"	"Pec"	556	"Ribosomal protein L11, N-terminal"	"IPR020784"	"interpro"	"IPR020784"
"555538at33208"	"augustus-ctg312_pilon-processed-gene-7.0-mRNA-1"	"R07B-5"	413	"Ribonuclease P/MRP, subunit p29"	"IPR002730"	"interpro"	"IPR002730"
"555538at33208"	"augustus-ctg323_pilon-processed-gene-3.27-mRNA-1"	"P08H-3"	413	"Ribonuclease P/MRP, subunit p29"	"IPR002730"	"interpro"	"IPR002730"
"556039at33208"	"maker-ctg875_pilon-est_gff_est2genome-gene-0.74-mRNA-1"	"R07B-5"	453	"NADH-ubiquinone oxidoreductase, subunit 10"	"IPR019377"	"interpro"	"IPR019377"
"556039at33208"	"maker-ctg321_pilon-augustus-gene-0.11-mRNA-1"	"P08H-3"	453	"NADH-ubiquinone oxidoreductase, subunit 10"	"IPR019377"	"interpro"	"IPR019377"
"556189at33208"	"PE_Scaf3413_12.15"	"Pec"	442	"rRNA-processing protein Fcf1/Utp23"	"IPR006984"	"interpro"	"IPR006984"
"556189at33208"	"maker-ctg1125_pilon-augustus-gene-0.59-mRNA-1"	"R07B-5"	442	"rRNA-processing protein Fcf1/Utp23"	"IPR006984"	"interpro"	"IPR006984"
"556189at33208"	"augustus-ctg1141_pilon-processed-gene-0.29-mRNA-1"	"P08H-3"	442	"rRNA-processing protein Fcf1/Utp23"	"IPR006984"	"interpro"	"IPR006984"
"556337at33208"	"PE_Scaf3011_2.15"	"Pec"	536	"Ribosomal protein S15"	"IPR000589"	"interpro"	"IPR000589"
"556337at33208"	"PE_Scaf3011_2.15"	"Pec"	549	"Ribosomal protein S13/S15, N-terminal"	"IPR012606"	"interpro"	"IPR012606"
"556337at33208"	"maker-ctg144_pilon-est2genome-gene-5.0-mRNA-1"	"R07B-5"	536	"Ribosomal protein S15"	"IPR000589"	"interpro"	"IPR000589"
"556337at33208"	"maker-ctg144_pilon-est2genome-gene-5.0-mRNA-1"	"R07B-5"	549	"Ribosomal protein S13/S15, N-terminal"	"IPR012606"	"interpro"	"IPR012606"
"556445at33208"	"maker-ctg364_pilon-augustus-gene-0.0-mRNA-1"	"P08H-3"	423	"28S ribosomal protein S24, mitochondrial"	"IPR026146"	"interpro"	"IPR026146"
"556445at33208"	"maker-ctg369_pilon-est_gff_est2genome-gene-3.5-mRNA-1"	"R07B-5"	423	"28S ribosomal protein S24, mitochondrial"	"IPR026146"	"interpro"	"IPR026146"
"556445at33208"	"PE_Scaf6000_5.7"	"Pec"	423	"28S ribosomal protein S24, mitochondrial"	"IPR026146"	"interpro"	"IPR026146"
"556461at33208"	"PE_Scaf11781_5.9"	"Pec"	382	"Transmembrane protein 242"	"IPR009792"	"interpro"	"IPR009792"
"556461at33208"	"maker-ctg164_pilon-augustus-gene-5.15-mRNA-1"	"P08H-3"	382	"Transmembrane protein 242"	"IPR009792"	"interpro"	"IPR009792"
"556461at33208"	"maker-ctg149_pilon-protein2genome-gene-2.4-mRNA-1"	"R07B-5"	382	"Transmembrane protein 242"	"IPR009792"	"interpro"	"IPR009792"
"556510at33208"	"PE_Scaf3853_20.0"	"Pec"	197	"GINS subunit, domain A"	"IPR021151"	"interpro"	"IPR021151"
"556510at33208"	"maker-ctg359_pilon-protein2genome-gene-2.25-mRNA-1"	"R07B-5"	197	"GINS subunit, domain A"	"IPR021151"	"interpro"	"IPR021151"
"556510at33208"	"augustus-ctg561_pilon-processed-gene-3.98-mRNA-1"	"P08H-3"	197	"GINS subunit, domain A"	"IPR021151"	"interpro"	"IPR021151"
"556587at33208"	"augustus_masked-ctg582_pilon-processed-gene-3.33-mRNA-1"	"P08H-3"	351	"Glycine cleavage system H-protein/Simiate"	"IPR033753"	"interpro"	"IPR033753"
"556587at33208"	"maker-ctg584_pilon-protein2genome-gene-2.30-mRNA-1"	"R07B-5"	351	"Glycine cleavage system H-protein/Simiate"	"IPR033753"	"interpro"	"IPR033753"
"556587at33208"	"PE_Scaf7073_0.4"	"Pec"	351	"Glycine cleavage system H-protein/Simiate"	"IPR033753"	"interpro"	"IPR033753"
"556925at33208"	"maker-ctg52_pilon-augustus-gene-9.55-mRNA-1"	"P08H-3"	419	"DALR anticodon binding"	"IPR008909"	"interpro"	"IPR008909"
"556925at33208"	"PE_Scaf1177_3.3"	"Pec"	419	"DALR anticodon binding"	"IPR008909"	"interpro"	"IPR008909"
"557292at33208"	"PE_Scaf9682_1.7"	"Pec"	439	"Glucosamine/galactosamine-6-phosphate isomerase"	"IPR006148"	"interpro"	"IPR006148"
"557292at33208"	"maker-ctg115_pilon-protein2genome-gene-10.26-mRNA-1"	"R07B-5"	439	"Glucosamine/galactosamine-6-phosphate isomerase"	"IPR006148"	"interpro"	"IPR006148"
"557292at33208"	"augustus_masked-ctg21_pilon-processed-gene-7.63-mRNA-1"	"P08H-3"	439	"Glucosamine/galactosamine-6-phosphate isomerase"	"IPR006148"	"interpro"	"IPR006148"
"557596at33208"	"maker-ctg93_pilon-augustus-gene-4.7-mRNA-1"	"P08H-3"	556	"Ribosomal protein L1/ribosomal biogenesis protein"	"IPR028364"	"interpro"	"IPR028364"
"557596at33208"	"PE_Scaf8815_5.9"	"Pec"	556	"Ribosomal protein L1/ribosomal biogenesis protein"	"IPR028364"	"interpro"	"IPR028364"
"557596at33208"	"maker-ctg152_pilon-augustus-gene-2.0-mRNA-1"	"R07B-5"	556	"Ribosomal protein L1/ribosomal biogenesis protein"	"IPR028364"	"interpro"	"IPR028364"
"557694at33208"	"maker-ctg45_pilon-augustus-gene-1.41-mRNA-1"	"P08H-3"	452	"Transcription termination factor, mitochondrial/chloroplastic"	"IPR003690"	"interpro"	"IPR003690"
"557834at33208"	"maker-ctg125_pilon-augustus-gene-7.0-mRNA-1"	"P08H-3"	293	"Zinc finger, RING-type"	"IPR001841"	"interpro"	"IPR001841"
"557834at33208"	"maker-ctg125_pilon-augustus-gene-7.0-mRNA-1"	"P08H-3"	396	"Zinc finger, C3HC4 RING-type"	"IPR018957"	"interpro"	"IPR018957"
"557834at33208"	"PE_Scaf3274_0.2"	"Pec"	293	"Zinc finger, RING-type"	"IPR001841"	"interpro"	"IPR001841"
"557834at33208"	"PE_Scaf3274_0.2"	"Pec"	396	"Zinc finger, C3HC4 RING-type"	"IPR018957"	"interpro"	"IPR018957"
"557834at33208"	"maker-ctg531_pilon-protein2genome-gene-2.16-mRNA-1"	"R07B-5"	293	"Zinc finger, RING-type"	"IPR001841"	"interpro"	"IPR001841"
"557834at33208"	"maker-ctg531_pilon-protein2genome-gene-2.16-mRNA-1"	"R07B-5"	396	"Zinc finger, C3HC4 RING-type"	"IPR018957"	"interpro"	"IPR018957"
"557962at33208"	"PE_Scaf341_3.5"	"Pec"	409	"NUDIX hydrolase domain"	"IPR000086"	"interpro"	"IPR000086"
"557962at33208"	"PE_Scaf341_3.5"	"Pec"	375	"mRNA decapping protein 2, Box A domain"	"IPR007722"	"interpro"	"IPR007722"
"557962at33208"	"augustus-ctg443_pilon-processed-gene-5.48-mRNA-1"	"P08H-3"	409	"NUDIX hydrolase domain"	"IPR000086"	"interpro"	"IPR000086"
"557962at33208"	"augustus-ctg443_pilon-processed-gene-5.48-mRNA-1"	"P08H-3"	375	"mRNA decapping protein 2, Box A domain"	"IPR007722"	"interpro"	"IPR007722"
"557962at33208"	"maker-ctg532_pilon-protein2genome-gene-2.33-mRNA-1"	"R07B-5"	409	"NUDIX hydrolase domain"	"IPR000086"	"interpro"	"IPR000086"
"557962at33208"	"maker-ctg532_pilon-protein2genome-gene-2.33-mRNA-1"	"R07B-5"	375	"mRNA decapping protein 2, Box A domain"	"IPR007722"	"interpro"	"IPR007722"
"558368at33208"	"PE_Scaf8469_12.2"	"Pec"	492	"Next to BRCA1, central domain"	"IPR032350"	"interpro"	"IPR032350"
"558368at33208"	"maker-ctg570_pilon-protein2genome-gene-2.14-mRNA-1"	"R07B-5"	492	"Next to BRCA1, central domain"	"IPR032350"	"interpro"	"IPR032350"
"558368at33208"	"maker-ctg337_pilon-augustus-gene-1.76-mRNA-1"	"P08H-3"	492	"Next to BRCA1, central domain"	"IPR032350"	"interpro"	"IPR032350"
"558385at33208"	"maker-ctg348_pilon-protein2genome-gene-0.6-mRNA-1"	"R07B-5"	451	"Protein of unknown function with TPD sequence-motif"	"IPR029404"	"interpro"	"IPR029404"
"558385at33208"	"PE_Scaf2489_0.13"	"Pec"	451	"Protein of unknown function with TPD sequence-motif"	"IPR029404"	"interpro"	"IPR029404"
"558552at33208"	"augustus-ctg266_pilon-processed-gene-1.27-mRNA-1"	"P08H-3"	468	"G10 protein"	"IPR001748"	"interpro"	"IPR001748"
"558552at33208"	"maker-ctg245_pilon-protein2genome-gene-1.55-mRNA-1"	"R07B-5"	468	"G10 protein"	"IPR001748"	"interpro"	"IPR001748"
"558791at33208"	"augustus-ctg238_pilon-processed-gene-2.28-mRNA-1"	"R07B-5"	522	"GNAT domain"	"IPR000182"	"interpro"	"IPR000182"
"558791at33208"	"augustus-ctg238_pilon-processed-gene-2.28-mRNA-1"	"R07B-5"	320	"FR47-like"	"IPR013653"	"interpro"	"IPR013653"
"558791at33208"	"PE_Scaf3741_0.5"	"Pec"	522	"GNAT domain"	"IPR000182"	"interpro"	"IPR000182"
"558791at33208"	"PE_Scaf3741_0.5"	"Pec"	320	"FR47-like"	"IPR013653"	"interpro"	"IPR013653"
"558791at33208"	"augustus-ctg44_pilon-processed-gene-2.73-mRNA-1"	"P08H-3"	522	"GNAT domain"	"IPR000182"	"interpro"	"IPR000182"
"558791at33208"	"augustus-ctg44_pilon-processed-gene-2.73-mRNA-1"	"P08H-3"	320	"FR47-like"	"IPR013653"	"interpro"	"IPR013653"
"558897at33208"	"maker-ctg463_pilon-protein2genome-gene-2.59-mRNA-1"	"R07B-5"	433	"Dual specificity phosphatase, catalytic domain"	"IPR000340"	"interpro"	"IPR000340"
"558897at33208"	"maker-ctg291_pilon-augustus-gene-0.6-mRNA-1"	"P08H-3"	433	"Dual specificity phosphatase, catalytic domain"	"IPR000340"	"interpro"	"IPR000340"
"558897at33208"	"PE_Scaf3543_3.7"	"Pec"	433	"Dual specificity phosphatase, catalytic domain"	"IPR000340"	"interpro"	"IPR000340"
"558933at33208"	"maker-ctg187_pilon-protein2genome-gene-3.63-mRNA-1"	"R07B-5"	482	"mRNA splicing factor SYF2"	"IPR013260"	"interpro"	"IPR013260"
"558933at33208"	"augustus-ctg133_pilon-processed-gene-5.88-mRNA-1"	"P08H-3"	482	"mRNA splicing factor SYF2"	"IPR013260"	"interpro"	"IPR013260"
"558933at33208"	"PE_Scaf6938_0.8"	"Pec"	482	"mRNA splicing factor SYF2"	"IPR013260"	"interpro"	"IPR013260"
"559146at33208"	"augustus-ctg401_pilon-processed-gene-0.65-mRNA-1"	"P08H-3"	370	"Ribonuclease H2, subunit C"	"IPR013924"	"interpro"	"IPR013924"
"559501at33208"	"maker-ctg913_pilon-protein2genome-gene-2.77-mRNA-1"	"R07B-5"	439	"Malectin domain"	"IPR021720"	"interpro"	"IPR021720"
"559501at33208"	"maker-ctg236_pilon-augustus-gene-3.0-mRNA-1"	"P08H-3"	439	"Malectin domain"	"IPR021720"	"interpro"	"IPR021720"
"559501at33208"	"PE_Scaf2196_6.16"	"Pec"	439	"Malectin domain"	"IPR021720"	"interpro"	"IPR021720"
"559576at33208"	"augustus-ctg222_pilon-processed-gene-1.11-mRNA-1"	"P08H-3"	439	"Domain of unknown function DUF1308"	"IPR010733"	"interpro"	"IPR010733"
"559576at33208"	"augustus-ctg222_pilon-processed-gene-1.11-mRNA-1"	"P08H-3"	299	"Domain of unknown function DUF5614"	"IPR041076"	"interpro"	"IPR041076"
"559576at33208"	"PE_Scaf3956_2.5"	"Pec"	439	"Domain of unknown function DUF1308"	"IPR010733"	"interpro"	"IPR010733"
"559576at33208"	"PE_Scaf3956_2.5"	"Pec"	299	"Domain of unknown function DUF5614"	"IPR041076"	"interpro"	"IPR041076"
"559576at33208"	"maker-ctg1011_pilon-protein2genome-gene-1.2-mRNA-1"	"R07B-5"	439	"Domain of unknown function DUF1308"	"IPR010733"	"interpro"	"IPR010733"
"559576at33208"	"maker-ctg1011_pilon-protein2genome-gene-1.2-mRNA-1"	"R07B-5"	299	"Domain of unknown function DUF5614"	"IPR041076"	"interpro"	"IPR041076"
"559732at33208"	"maker-ctg687_pilon-augustus-gene-3.57-mRNA-1"	"P08H-3"	406	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12"	"IPR007763"	"interpro"	"IPR007763"
"559732at33208"	"maker-ctg147_pilon-protein2genome-gene-1.37-mRNA-1"	"R07B-5"	406	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12"	"IPR007763"	"interpro"	"IPR007763"
"559883at33208"	"augustus-ctg418_pilon-processed-gene-2.84-mRNA-1"	"P08H-3"	452	"GINS subunit, domain A"	"IPR021151"	"interpro"	"IPR021151"
"560453at33208"	"augustus-ctg909_pilon-processed-gene-0.34-mRNA-1"	"P08H-3"	616	"Ribosomal protein L22/L17"	"IPR001063"	"interpro"	"IPR001063"
"560453at33208"	"PE_Scaf11603_16.6"	"Pec"	616	"Ribosomal protein L22/L17"	"IPR001063"	"interpro"	"IPR001063"
"560453at33208"	"maker-ctg762_pilon-est_gff_est2genome-gene-0.31-mRNA-1"	"R07B-5"	616	"Ribosomal protein L22/L17"	"IPR001063"	"interpro"	"IPR001063"
"560566at33208"	"PE_Scaf9097_8.12"	"Pec"	349	"RNA recognition motif domain"	"IPR000504"	"interpro"	"IPR000504"
"560566at33208"	"maker-ctg146_pilon-augustus-gene-0.11-mRNA-1"	"R07B-5"	349	"RNA recognition motif domain"	"IPR000504"	"interpro"	"IPR000504"
"560566at33208"	"augustus-ctg59_pilon-processed-gene-0.38-mRNA-1"	"P08H-3"	349	"RNA recognition motif domain"	"IPR000504"	"interpro"	"IPR000504"
"560584at33208"	"PE_Scaf8770_3.13"	"Pec"	142	"Nucleotide-binding alpha-beta plait domain superfamily"	"IPR012677"	"interpro"	"IPR012677"
"560584at33208"	"PE_Scaf8770_3.13"	"Pec"	142	"RNA-binding domain superfamily"	"IPR035979"	"interpro"	"IPR035979"
"560584at33208"	"PE_Scaf8770_3.13"	"Pec"	149	"ABT1/Esf2"	"IPR039119"	"interpro"	"IPR039119"
"560584at33208"	"PE_Scaf8770_3.13"	"Pec"	144	"ABT1/ESF2, RNA recognition motif"	"IPR034353"	"interpro"	"IPR034353"
"560584at33208"	"augustus-ctg4796_pilon-processed-gene-0.8-mRNA-1"	"R07B-5"	142	"Nucleotide-binding alpha-beta plait domain superfamily"	"IPR012677"	"interpro"	"IPR012677"
"560584at33208"	"augustus-ctg4796_pilon-processed-gene-0.8-mRNA-1"	"R07B-5"	142	"RNA-binding domain superfamily"	"IPR035979"	"interpro"	"IPR035979"
"560584at33208"	"augustus-ctg4796_pilon-processed-gene-0.8-mRNA-1"	"R07B-5"	149	"ABT1/Esf2"	"IPR039119"	"interpro"	"IPR039119"
"560584at33208"	"augustus-ctg4796_pilon-processed-gene-0.8-mRNA-1"	"R07B-5"	144	"ABT1/ESF2, RNA recognition motif"	"IPR034353"	"interpro"	"IPR034353"
"560694at33208"	"augustus-ctg70_pilon-processed-gene-2.46-mRNA-1"	"P08H-3"	389	"Nitric oxide synthase-interacting protein, zinc-finger"	"IPR031790"	"interpro"	"IPR031790"
"560694at33208"	"PE_Scaf2729_0.7"	"Pec"	389	"Nitric oxide synthase-interacting protein, zinc-finger"	"IPR031790"	"interpro"	"IPR031790"
"560694at33208"	"maker-ctg3_pilon-protein2genome-gene-3.1-mRNA-1"	"R07B-5"	389	"Nitric oxide synthase-interacting protein, zinc-finger"	"IPR031790"	"interpro"	"IPR031790"
"561054at33208"	"maker-ctg554_pilon-augustus-gene-0.5-mRNA-1"	"P08H-3"	323	"Thymidylate kinase-like domain"	"IPR039430"	"interpro"	"IPR039430"
"561054at33208"	"PE_Scaf8686_19.8"	"Pec"	323	"Thymidylate kinase-like domain"	"IPR039430"	"interpro"	"IPR039430"
"561054at33208"	"maker-ctg446_pilon-protein2genome-gene-1.22-mRNA-1"	"R07B-5"	323	"Thymidylate kinase-like domain"	"IPR039430"	"interpro"	"IPR039430"
"561248at33208"	"PE_Scaf2339_3.7"	"Pec"	418	"Histone acetyltransferases subunit 3"	"IPR019340"	"interpro"	"IPR019340"
"561248at33208"	"augustus-ctg262_pilon-processed-gene-1.36-mRNA-1"	"R07B-5"	418	"Histone acetyltransferases subunit 3"	"IPR019340"	"interpro"	"IPR019340"
"561417at33208"	"maker-ctg50_pilon-est2genome-gene-1.41-mRNA-1"	"R07B-5"	468	"RNA polymerase, Rpb8"	"IPR005570"	"interpro"	"IPR005570"
"561688at33208"	"augustus-ctg799_pilon-processed-gene-5.16-mRNA-1"	"R07B-5"	309	"Mnd1, HTH domain"	"IPR040453"	"interpro"	"IPR040453"
"561688at33208"	"augustus-ctg799_pilon-processed-gene-5.16-mRNA-1"	"R07B-5"	287	"Leucine zipper with capping helix domain"	"IPR040661"	"interpro"	"IPR040661"
"561878at33208"	"PE_Scaf6973_2.21"	"Pec"	445	"Cyclin, N-terminal"	"IPR006671"	"interpro"	"IPR006671"
"561878at33208"	"PE_Scaf6973_2.21"	"Pec"	445	"Cyclin, C-terminal domain 2"	"IPR031658"	"interpro"	"IPR031658"
"561878at33208"	"maker-ctg457_pilon-augustus-gene-2.68-mRNA-1"	"P08H-3"	445	"Cyclin, N-terminal"	"IPR006671"	"interpro"	"IPR006671"
"561878at33208"	"maker-ctg457_pilon-augustus-gene-2.68-mRNA-1"	"P08H-3"	445	"Cyclin, C-terminal domain 2"	"IPR031658"	"interpro"	"IPR031658"
"561878at33208"	"augustus-ctg307_pilon-processed-gene-2.22-mRNA-1"	"R07B-5"	445	"Cyclin, N-terminal"	"IPR006671"	"interpro"	"IPR006671"
"561878at33208"	"augustus-ctg307_pilon-processed-gene-2.22-mRNA-1"	"R07B-5"	445	"Cyclin, C-terminal domain 2"	"IPR031658"	"interpro"	"IPR031658"
"561943at33208"	"augustus_masked-ctg160_pilon-processed-gene-0.29-mRNA-1"	"R07B-5"	478	"Bax inhibitor 1-related"	"IPR006214"	"interpro"	"IPR006214"
"561943at33208"	"PE_Scaf1438_1.9"	"Pec"	478	"Bax inhibitor 1-related"	"IPR006214"	"interpro"	"IPR006214"
"561943at33208"	"maker-ctg549_pilon-augustus-gene-1.0-mRNA-1"	"P08H-3"	478	"Bax inhibitor 1-related"	"IPR006214"	"interpro"	"IPR006214"
"562780at33208"	"augustus-ctg405_pilon-processed-gene-0.39-mRNA-1"	"P08H-3"	319	"Alpha-ketoglutarate-dependent dioxygenase AlkB-like"	"IPR027450"	"interpro"	"IPR027450"
"562780at33208"	"maker-ctg1070_pilon-protein2genome-gene-0.22-mRNA-1"	"R07B-5"	319	"Alpha-ketoglutarate-dependent dioxygenase AlkB-like"	"IPR027450"	"interpro"	"IPR027450"
"563084at33208"	"maker-ctg1199_pilon-protein2genome-gene-2.27-mRNA-1"	"R07B-5"	438	"Ribosomal protein S14"	"IPR001209"	"interpro"	"IPR001209"
"563084at33208"	"PE_Scaf9792_3.3"	"Pec"	438	"Ribosomal protein S14"	"IPR001209"	"interpro"	"IPR001209"
"563084at33208"	"maker-ctg139_pilon-augustus-gene-4.17-mRNA-1"	"P08H-3"	438	"Ribosomal protein S14"	"IPR001209"	"interpro"	"IPR001209"
"563358at33208"	"maker-ctg985_pilon-augustus-gene-1.29-mRNA-1"	"P08H-3"	436	"TM2 domain"	"IPR007829"	"interpro"	"IPR007829"
"563359at33208"	"maker-ctg434_pilon-augustus-gene-0.53-mRNA-1"	"P08H-3"	311	"ZC3H15/TMA46 family, C-terminal"	"IPR032378"	"interpro"	"IPR032378"
"563359at33208"	"maker-ctg434_pilon-augustus-gene-0.53-mRNA-1"	"P08H-3"	430	"RWD domain"	"IPR006575"	"interpro"	"IPR006575"
"563359at33208"	"maker-ctg803_pilon-protein2genome-gene-0.21-mRNA-1"	"R07B-5"	311	"ZC3H15/TMA46 family, C-terminal"	"IPR032378"	"interpro"	"IPR032378"
"563359at33208"	"maker-ctg803_pilon-protein2genome-gene-0.21-mRNA-1"	"R07B-5"	430	"RWD domain"	"IPR006575"	"interpro"	"IPR006575"
"563359at33208"	"PE_Scaf8064_2.5"	"Pec"	311	"ZC3H15/TMA46 family, C-terminal"	"IPR032378"	"interpro"	"IPR032378"
"563359at33208"	"PE_Scaf8064_2.5"	"Pec"	430	"RWD domain"	"IPR006575"	"interpro"	"IPR006575"
"563426at33208"	"augustus-ctg1181_pilon-processed-gene-0.8-mRNA-1"	"P08H-3"	441	"RNA recognition motif domain"	"IPR000504"	"interpro"	"IPR000504"
"563426at33208"	"augustus-ctg1181_pilon-processed-gene-0.8-mRNA-1"	"P08H-3"	460	"G-patch domain"	"IPR000467"	"interpro"	"IPR000467"
"563426at33208"	"augustus-ctg926_pilon-processed-gene-1.73-mRNA-1"	"R07B-5"	441	"RNA recognition motif domain"	"IPR000504"	"interpro"	"IPR000504"
"563426at33208"	"augustus-ctg926_pilon-processed-gene-1.73-mRNA-1"	"R07B-5"	460	"G-patch domain"	"IPR000467"	"interpro"	"IPR000467"
"563426at33208"	"PE_Scaf11846_1.7"	"Pec"	441	"RNA recognition motif domain"	"IPR000504"	"interpro"	"IPR000504"
"563426at33208"	"PE_Scaf11846_1.7"	"Pec"	460	"G-patch domain"	"IPR000467"	"interpro"	"IPR000467"
"563679at33208"	"PE_Scaf1986_0.7"	"Pec"	443	"Ribosomal protein S10 domain"	"IPR027486"	"interpro"	"IPR027486"
"563679at33208"	"maker-ctg42_pilon-protein2genome-gene-8.30-mRNA-1"	"R07B-5"	443	"Ribosomal protein S10 domain"	"IPR027486"	"interpro"	"IPR027486"
"563679at33208"	"augustus-ctg96_pilon-processed-gene-1.26-mRNA-1"	"P08H-3"	443	"Ribosomal protein S10 domain"	"IPR027486"	"interpro"	"IPR027486"
"563832at33208"	"augustus_masked-ctg285_pilon-processed-gene-2.27-mRNA-1"	"P08H-3"	390	"Mitochondrial import inner membrane translocase subunit Tim29"	"IPR019322"	"interpro"	"IPR019322"
"563832at33208"	"maker-ctg791_pilon-protein2genome-gene-1.13-mRNA-1"	"R07B-5"	390	"Mitochondrial import inner membrane translocase subunit Tim29"	"IPR019322"	"interpro"	"IPR019322"
