#Accession	No_orfs	Coverage	Abundance	Name	Description
PF15750.5	3	1.571428	4.7e-05	UBZ_FAAP20	Ubiquitin-binding zinc-finger
PF15769.5	1	0.993939	2.9e-05	DUF4698	Domain of unknown function (DUF4698)
PF15780.5	34	18.642857	0.000558	ASH	Abnormal spindle-like microcephaly-assoc'd, ASPM-SPD-2-Hydin
PF15784.5	3	1.584269	4.7e-05	GPS2_interact	G-protein pathway suppressor 2-interacting domain
PF15785.5	2	0.858054	2.5e-05	SMG1	Serine/threonine-protein kinase smg-1
PF15787.5	4	2.211469	6.6e-05	DUF4704	Domain of unknown function (DUF4704)
PF15795.5	2	1.917647	5.7e-05	Spec3	Ectodermal ciliogenesis protein
PF15796.5	6	4.15	0.000124	KELK	KELK-motif containing domain of MRCK Ser/Thr protein kinase
PF15797.5	2	1.292452	3.8e-05	DUF4706	Domain of unknown function (DUF4706)
PF15798.5	2	1.056	3.1e-05	PRAS	Proline-rich AKT1 substrate 1
PF15801.5	1	1	2.9e-05	zf-C6H2	zf-MYND-like zinc finger, mRNA-binding
PF15802.5	2	0.934873	2.8e-05	DCAF17	DDB1- and CUL4-associated factor 17
PF15803.5	1	1	2.9e-05	zf-SCNM1	Zinc-finger of sodium channel modifier 1
PF15805.5	1	0.87234	2.6e-05	SCNM1_acidic	Acidic C-terminal region of sodium channel modifier 1 SCNM1
PF15810.5	1	0.573426	1.7e-05	CCDC117	Coiled-coil domain-containing protein 117
PF15811.5	1	0.922077	2.7e-05	SVIP	Small VCP/p97-interacting protein
PF15813.5	1	0.706959	2.1e-05	DUF4708	Domain of unknown function (DUF4708)
PF15814.5	2	0.903726	2.7e-05	FAM199X	Protein family FAM199X
PF15821.5	1	0.827272	2.4e-05	DUF4709	Domain of unknown function (DUF4709)
PF15867.5	1	0.855072	2.5e-05	Dynein_attach_N	Dynein attachment factor N-terminus
PF15871.5	1	0.997191	2.9e-05	JMY	Junction-mediating and -regulatory protein
PF15873.5	1	0.854545	2.5e-05	DUF4730	Domain of unknown function (DUF4730)
PF15874.5	3	2.978021	8.9e-05	Il2rg	Putative Interleukin 2 receptor, gamma chain
PF15877.5	3	0.575221	1.7e-05	TMEM232	Transmembrane protein family 232
PF15880.5	1	0.971428	2.9e-05	NDUFV3	NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial
PF15882.5	2	0.979381	2.9e-05	DUF4735	Domain of unknown function (DUF4735)
PF15891.5	2	1.962962	5.8e-05	Nuc_deoxyri_tr2	Nucleoside 2-deoxyribosyltransferase like
PF15901.5	2	1.917647	5.7e-05	Sortilin_C	Sortilin, neurotensin receptor 3, C-terminal
PF15902.5	2	1.993273	5.9e-05	Sortilin-Vps10	Sortilin, neurotensin receptor 3,
PF15903.5	2	0.994219	2.9e-05	PL48	Filopodia upregulated, FAM65
PF15906.5	1	1	2.9e-05	zf-NOSIP	Zinc-finger of nitric oxide synthase-interacting protein
PF15907.5	2	0.982035	2.9e-05	Itfg2	Integrin-alpha FG-GAP repeat-containing protein 2
PF15908.5	1	0.923566	2.7e-05	HMMR_C	Hyaluronan mediated motility receptor C-terminal
PF15909.5	5	2.571428	7.7e-05	zf-C2H2_8	C2H2-type zinc ribbon
PF15911.5	1	1	2.9e-05	WD40_3	WD domain, G-beta repeat
PF15913.5	31	11.672897	0.000349	Furin-like_2	Furin-like repeat, cysteine-rich
PF15914.5	1	0.947368	2.8e-05	FAM193_C	FAM193 family C-terminal
PF15916.5	1	0.950413	2.8e-05	DUF4743	Domain of unknown function (DUF4743)
PF15918.5	4	2.097222	6.2e-05	DUF4744	Domain of unknown function (DUF4744)
PF15920.5	1	0.8	2.3e-05	WHAMM-JMY_N	N-terminal of Junction-mediating and WASP homolog-associated
PF15921.5	1	0.767985	2.3e-05	CCDC158	Coiled-coil domain-containing protein 158
PF15924.5	1	0.44976	1.3e-05	ALG11_N	ALG11 mannosyltransferase N-terminus
PF15925.5	1	1	2.9e-05	SOSSC	SOSS complex subunit C
PF15927.5	5	1.149253	3.4e-05	Casc1_N	Cancer susceptibility candidate 1 N-terminus
PF15932.5	2	1.096153	3.2e-05	DUF4748	Domain of unknown function (DUF4748)
PF15936.5	4	2.224489	6.6e-05	DUF4749	Domain of unknown function (DUF4749)
PF15951.5	2	1.084967	3.2e-05	MITF_TFEB_C_3_N	MITF/TFEB/TFEC/TFE3 N-terminus
PF15961.5	3	0.508155	1.5e-05	DUF4764	Domain of unknown function (DUF4764)
PF15963.5	2	1.397727	4.1e-05	Myb_DNA-bind_7	Myb DNA-binding like
PF15964.5	2	1.834992	5.4e-05	CCCAP	Centrosomal colon cancer autoantigen protein family
PF15965.5	2	1.505376	4.5e-05	zf-TRAF_2	TRAF-like zinc-finger
PF15966.5	2	1.181034	3.5e-05	F-box_4	F-box
PF15967.5	5	1.831103	5.4e-05	Nucleoporin_FG2	Nucleoporin FG repeated region
PF15975.5	3	1.330578	3.9e-05	Flot	Flotillin
PF15983.5	28	6.402877	0.000191	DUF4767	Domain of unknown function (DUF4767)
PF15985.5	2	1.913043	5.7e-05	KH_6	KH domain
PF15990.5	1	1	2.9e-05	UPF0767	UPF0767 family
PF15991.5	1	0.939929	2.8e-05	G_path_suppress	G-protein pathway suppressor
PF15993.5	2	1.361204	4e-05	Fuseless	Fuseless
PF15996.5	4	2.371287	7.1e-05	PNISR	Arginine/serine-rich protein PNISR
PF15998.5	3	2.017094	6e-05	DUF4773	Domain of unknown function (DUF4773)
PF16000.5	3	1.465573	4.3e-05	CARMIL_C	CARMIL C-terminus
PF16002.5	3	0.898989	2.6e-05	Headcase	Headcase protein
PF16004.5	1	0.991803	2.9e-05	EFTUD2	116 kDa U5 small nuclear ribonucleoprotein component N-terminus
PF16006.5	2	1.322033	3.9e-05	NUSAP	Nucleolar and spindle-associated protein
PF16014.5	7	1.608374	4.8e-05	SAP130_C	Histone deacetylase complex subunit SAP130 C-terminus
PF16015.5	1	0.867924	2.6e-05	Promethin	Promethin
PF16016.5	1	0.961038	2.8e-05	VASt	VAD1 Analog of StAR-related lipid transfer domain
PF16017.5	1	1	2.9e-05	BTB_3	BTB/POZ domain
PF16018.5	5	2.895348	8.6e-05	Anillin_N	Anillin N-terminus
PF16019.5	2	1.063926	3.1e-05	CSRNP_N	Cysteine/serine-rich nuclear protein N-terminus
PF16020.5	2	1.903846	5.7e-05	Deltameth_res	Deltamethrin resistance
PF16021.5	1	0.993506	2.9e-05	PDCD7	Programmed cell death protein 7
PF16025.5	4	1.594936	4.7e-05	CALM_bind	Calcium-dependent calmodulin binding
PF16026.5	4	2.641414	7.9e-05	MIEAP	Mitochondria-eating protein
PF16028.5	3	2.675324	8e-05	SLC3A2_N	Solute carrier family 3 member 2 N-terminus
PF16038.5	1	0.717647	2.1e-05	TMIE	TMIE protein
PF16043.5	3	1.504901	4.5e-05	DUF4795	Domain of unknown function (DUF4795)
PF16044.5	2	0.640211	1.9e-05	DUF4796	Domain of unknown function (DUF4796)
PF16045.5	1	0.892857	2.6e-05	LisH_2	LisH
PF16046.5	2	1.13	3.3e-05	FAM76	FAM76 protein
PF16050.5	1	1	2.9e-05	CDC73_N	Paf1 complex subunit CDC73 N-terminal
PF16053.5	1	0.968992	2.9e-05	MRP-S34	Mitochondrial 28S ribosomal protein S34
PF16054.5	1	0.697802	2e-05	TMEM72	Transmembrane protein family 72
PF16057.5	1	1	2.9e-05	DUF4800	Domain of unknown function (DUF4800)
PF16058.5	14	12.379999	0.00037	Mucin-like	Mucin-like
PF16064.5	35	22.755555	0.000681	DUF4806	Domain of unknown function (DUF4806)
PF16065.5	1	0.97619	2.9e-05	DUF4807	Domain of unknown function (DUF4807)
PF16070.5	1	0.962318	2.8e-05	TMEM132	Transmembrane protein family 132
PF16076.5	5	3.851351	0.000115	Acyltransf_C	Acyltransferase C-terminus
PF16077.5	2	1.104166	3.3e-05	Spaetzle	Spaetzle
PF16092.5	2	1.627376	4.8e-05	DUF4821	Domain of unknown function (DUF4821)
PF16094.5	1	1	2.9e-05	PAC1	Proteasome assembly chaperone 4
PF16095.5	10	5.793814	0.000173	COR	C-terminal of Roc, COR, domain
PF16100.5	1	1	2.9e-05	RMI2	RecQ-mediated genome instability protein 2
PF16113.5	3	1.350299	4e-05	ECH_2	Enoyl-CoA hydratase/isomerase
PF16114.5	1	1	2.9e-05	Citrate_bind	ATP citrate lyase citrate-binding
PF16116.5	5	3.037037	9e-05	DUF4832	Domain of unknown function (DUF4832)
PF16121.5	1	0.979166	2.9e-05	40S_S4_C	40S ribosomal protein S4 C-terminus
PF16122.5	1	0.821052	2.4e-05	40S_SA_C	40S ribosomal protein SA C-terminus
PF16123.5	1	1	2.9e-05	HAGH_C	Hydroxyacylglutathione hydrolase C-terminus
PF16124.5	3	2.439393	7.3e-05	RecQ_Zn_bind	RecQ zinc-binding
PF16131.5	8	2.862385	8.5e-05	Torus	Torus domain
PF16134.5	2	0.33492	1e-05	THOC2_N	THO complex subunit 2 N-terminus
PF16158.5	4	2.480392	7.4e-05	N_BRCA1_IG	Ig-like domain from next to BRCA1 gene
PF16159.5	7	2.768115	8.2e-05	FOXP-CC	FOXP coiled-coil domain
PF16165.5	5	1.318181	3.9e-05	Ferlin_C	Ferlin C-terminus
PF16172.5	3	2.310344	6.9e-05	DOCK_N	DOCK N-terminus
PF16173.5	3	2.660377	7.9e-05	DUF4874	Domain of unknown function (DUF4874)
PF16174.5	2	1.006024	3e-05	IHABP4_N	Intracellular hyaluronan-binding protein 4 N-terminal
PF16177.5	1	0.981818	2.9e-05	ACAS_N	Acetyl-coenzyme A synthetase N-terminus
PF16178.5	8	5.290748	0.000158	Anoct_dimer	Dimerisation domain of Ca+-activated chloride-channel, anoctamin
PF16179.5	4	2.834951	8.4e-05	RHD_dimer	Rel homology dimerisation domain
PF16183.5	12	2.922651	8.7e-05	Kinesin_assoc	Kinesin-associated
PF16184.5	107	57.684684	0.001728	Cadherin_3	Cadherin-like
PF16185.5	2	1.033057	3e-05	MTABC_N	Mitochondrial ABC-transporter N-terminal five TM region
PF16186.5	2	1.679245	5e-05	Arm_3	Atypical Arm repeat
PF16187.5	4	1.200716	3.5e-05	Peptidase_M16_M	Middle or third domain of peptidase_M16
PF16188.5	1	0.984126	2.9e-05	Peptidase_M24_C	C-terminal region of peptidase_M24
PF16189.5	1	1	2.9e-05	Creatinase_N_2	Creatinase/Prolidase N-terminal domain
PF16192.5	2	1.944723	5.8e-05	PMT_4TMC	C-terminal four TMM region of protein-O-mannosyltransferase
PF16193.5	3	1.160493	3.4e-05	AAA_assoc_2	AAA C-terminal domain
PF16197.5	8	6.821428	0.000204	KAsynt_C_assoc	Ketoacyl-synthetase C-terminal extension
PF16198.5	2	1.625	4.8e-05	TruB_C_2	tRNA pseudouridylate synthase B C-terminal domain
PF16199.5	1	0.975609	2.9e-05	Radical_SAM_C	Radical_SAM C-terminal domain
PF16200.5	1	0.95238	2.8e-05	Band_7_C	C-terminal region of band_7
PF16201.5	2	1.109452	3.3e-05	NopRA1	Nucleolar pre-ribosomal-associated protein 1
PF16203.5	2	1.117408	3.3e-05	ERCC3_RAD25_C	ERCC3/RAD25/XPB C-terminal helicase
PF16205.5	1	0.376811	1.1e-05	Ribosomal_S17_N	Ribosomal_S17 N-terminal
PF16206.5	3	0.880254	2.6e-05	Mon2_C	C-terminal region of Mon2 protein
PF16207.5	10	6.273972	0.000187	RAWUL	RAWUL domain RING finger- and  WD40-associated ubiquitin-like
PF16209.5	3	2.179104	6.5e-05	PhoLip_ATPase_N	Phospholipid-translocating ATPase N-terminal
PF16211.5	20	18.685714	0.000559	Histone_H2A_C	C-terminus of histone H2A
PF16212.5	19	8.734939	0.000261	PhoLip_ATPase_C	Phospholipid-translocating P-type ATPase C-terminal
PF16213.5	6	2.938202	8.8e-05	DCB	Dimerisation and cyclophilin-binding domain of Mon2
PF16214.5	3	0.696385	2e-05	AC_N	Adenylyl cyclase N-terminal extracellular and transmembrane region
PF16239.5	4	1.451219	4.3e-05	DUF4898	Domain of unknown function (DUF4898)
PF16274.5	1	0.692307	2e-05	Qua1	Qua1 domain
PF16275.5	5	2.353982	7e-05	SF1-HH	Splicing factor 1 helix-hairpin domain
PF16282.5	1	0.9875	2.9e-05	SANT_DAMP1_like	SANT/Myb-like domain of DAMP1
PF16293.5	10	3.271186	9.8e-05	zf-C2H2_9	C2H2 type zinc-finger (1 copy)
PF16300.5	1	1	2.9e-05	WD40_4	Type of WD40 repeat
PF16317.5	1	0.994152	2.9e-05	Glyco_hydro_99	Glycosyl hydrolase family 99
PF16332.5	1	0.508403	1.5e-05	DUF4962	Domain of unknown function (DUF4962)
PF16347.5	2	1.019417	3e-05	DUF4976	Domain of unknown function (DUF4976)
PF16350.5	4	3.946428	0.000118	FAO_M	FAD dependent oxidoreductase central domain
PF16360.5	1	1	2.9e-05	GTP-bdg_M	GTP-binding GTPase Middle Region
PF16363.5	5	3.5	0.000104	GDP_Man_Dehyd	GDP-mannose 4,6 dehydratase
PF16366.5	2	1.983606	5.9e-05	CEBP_ZZ	Cytoplasmic polyadenylation element-binding protein ZZ domain
PF16367.5	17	5.831578	0.000174	RRM_7	RNA recognition motif
PF16368.5	2	0.198697	5e-06	CEBP1_N	Cytoplasmic polyadenylation element-binding protein 1 N-terminus
PF16381.5	2	0.765217	2.2e-05	Coatomer_g_Cpla	Coatomer subunit gamma-1 C-terminal appendage platform
PF16399.5	2	1.377666	4.1e-05	Aquarius_N	Intron-binding protein aquarius N-terminus
PF16401.5	2	0.284615	8e-06	DUF5009	Domain of unknown function (DUF5009)
PF16410.5	8	1.2849	3.8e-05	DUF5018	Domain of unknown function (DUF5018)
PF16413.5	1	0.733333	2.1e-05	Mlh1_C	DNA mismatch repair protein Mlh1 C-terminus
PF16414.5	1	0.967213	2.8e-05	NPC1_N	Niemann-Pick C1 N terminus
PF16420.5	1	1	2.9e-05	ATG7_N	Ubiquitin-like modifier-activating enzyme ATG7 N-terminus
PF16421.5	2	1.747368	5.2e-05	E2F_CC-MB	E2F transcription factor CC-MB domain
PF16423.5	1	1	2.9e-05	COE1_HLH	Transcription factor COE1 helix-loop-helix domain
PF16448.5	46	6.475806	0.000194	LapD_MoxY_N	LapD/MoxY periplasmic domain
PF16450.5	5	4.982456	0.000149	Prot_ATP_ID_OB	Proteasomal ATPase OB C-terminal domain
PF16453.5	1	1	2.9e-05	IQ_SEC7_PH	PH domain
PF16454.5	1	0.944099	2.8e-05	PI3K_P85_iSH2	Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain
PF16455.5	1	0.990384	2.9e-05	UBD	Ubiquitin-binding domain
PF16457.5	1	1	2.9e-05	PH_12	Pleckstrin homology domain
PF16470.5	3	2.025316	6e-05	S8_pro-domain	Peptidase S8 pro-domain
PF16471.5	1	0.422535	1.2e-05	JIP_LZII	JNK-interacting protein  leucine zipper II
PF16472.5	20	7.843971	0.000235	DUF5050	Domain of unknown function (DUF5050)
PF16474.5	3	1.255208	3.7e-05	KIND	Kinase non-catalytic C-lobe domain
PF16484.5	1	1	2.9e-05	CPT_N	Carnitine O-palmitoyltransferase N-terminus
PF16486.5	1	1	2.9e-05	ArgoN	N-terminal domain of argonaute
PF16487.5	2	1.309523	3.9e-05	ArgoMid	Mid domain of argonaute
PF16489.5	2	1.966666	5.8e-05	GAIN	GPCR-Autoproteolysis INducing (GAIN) domain
PF16491.5	2	1.208791	3.6e-05	Peptidase_M48_N	CAAX prenyl protease N-terminal, five membrane helices
PF16493.5	2	1.94186	5.8e-05	Meis_PKNOX_N	N-terminal of Homeobox Meis and PKNOX1
PF16494.5	2	1.401574	4.1e-05	Na_Ca_ex_C	C-terminal extension of sodium/calcium exchanger domain
PF16495.5	1	0.95238	2.8e-05	SWIRM-assoc_1	SWIRM-associated region 1
PF16496.5	2	1.248792	3.7e-05	SWIRM-assoc_2	SWIRM-associated domain at the N-terminal
PF16498.5	1	0.970149	2.9e-05	SWIRM-assoc_3	SWIRM-associated domain at the C-terminal
PF16499.5	6	4.288732	0.000128	Melibiase_2	Alpha galactosidase A
PF16500.5	1	0.941605	2.8e-05	Cyclin_N2	N-terminal region of cyclin_N
PF16507.5	1	1	2.9e-05	BLM10_mid	Proteasome-substrate-size regulator, mid region
PF16512.5	3	1.375	4.1e-05	RhoGAP-FF1	p190-A and -B Rho GAPs FF domain
PF16516.5	8	4.05	0.000121	CC2-LZ	Leucine zipper of domain CC2 of NEMO, NF-kappa-B essential modulator
PF16517.5	2	1.2	3.5e-05	Nore1-SARAH	Novel Ras effector 1 C-terminal SARAH (Sav/Rassf/Hpo) domain
PF16521.5	1	1	2.9e-05	Myosin-VI_CBD	Myosin VI cargo binding domain
PF16526.5	3	2.183098	6.5e-05	CLZ	C-terminal leucine zipper domain of cyclic nucleotide-gated channels
PF16528.5	6	1.736585	5.2e-05	Exo84_C	Exocyst component 84 C-terminal
PF16529.5	8	3.221884	9.6e-05	Ge1_WD40	WD40 region of Ge1, enhancer of mRNA-decapping protein
PF16531.5	1	0.98913	2.9e-05	SAS-6_N	Centriolar protein SAS N-terminal
PF16533.5	2	1.396039	4.1e-05	SOAR	STIM1 Orai1-activating region
PF16534.5	2	0.825688	2.4e-05	ULD	Ubiquitin-like oligomerisation domain of SATB
PF16540.5	1	0.971962	2.9e-05	MKLP1_Arf_bdg	Arf6-interacting domain of mitotic kinesin-like protein 1
PF16543.5	6	2.786516	8.3e-05	DFRP_C	DRG Family Regulatory Proteins, Tma46
PF16544.5	1	0.962264	2.8e-05	STAR_dimer	Homodimerisation region of STAR domain protein
PF16545.5	3	1.23	3.6e-05	CCM2_C	Cerebral cavernous malformation protein, harmonin-homology
PF16546.5	1	0.447761	1.3e-05	SGTA_dimer	Homodimerisation domain of SGTA
PF16550.5	2	1.098214	3.2e-05	RPN13_C	UCH-binding domain
PF16551.5	40	9.966666	0.000298	Quaking_NLS	Putative nuclear localisation signal of quaking
PF16553.5	2	1.843478	5.5e-05	PUFD	BCORL-PCGF1-binding domain
PF16556.5	2	0.948051	2.8e-05	IL17R_fnIII_D1	Interleukin-17 receptor, fibronectin-III-like domain 1
PF16558.5	3	1.423728	4.2e-05	AZUL	Amino-terminal Zinc-binding domain of ubiquitin ligase E3A
PF16559.5	1	0.80303	2.4e-05	GIT_CC	GIT coiled-coil Rho guanine nucleotide exchange factor
PF16561.5	1	0.764705	2.2e-05	AMPK1_CBM	Glycogen recognition site of AMP-activated protein kinase
PF16562.5	1	0.808333	2.4e-05	HECW_N	N-terminal domain of E3 ubiquitin-protein ligase HECW1 and 2
PF16563.5	2	0.977272	2.9e-05	P66_CC	Coiled-coil and interaction region of P66A and P66B with MBD2
PF16564.5	1	0.887323	2.6e-05	MBDa	p55-binding region of Methyl-CpG-binding domain proteins MBD
PF16566.5	8	3.142857	9.4e-05	CREPT	Cell-cycle alteration and expression-elevated protein in tumour
PF16573.5	2	0.771739	2.3e-05	CLP1_N	N-terminal beta-sandwich domain of polyadenylation factor
PF16574.5	10	5.484375	0.000164	CEP209_CC5	Coiled-coil region of centrosome protein CE290
PF16575.5	3	1.49468	4.4e-05	CLP1_P	mRNA cleavage and polyadenylation factor CLP1 P-loop
PF16577.5	1	0.693548	2e-05	UBA_5	UBA domain
PF16589.5	12	9.129411	0.000273	BRCT_2	BRCT domain, a BRCA1 C-terminus domain
PF16614.5	1	0.541284	1.6e-05	RhoGEF67_u2	Unstructured region two on RhoGEF 6 and 7
PF16622.5	1	0.206896	6e-06	zf-C2H2_11	zinc-finger C2H2-type
PF16641.5	1	1	2.9e-05	CLIP1_ZNF	CLIP1 zinc knuckle
PF16646.5	4	1.76	5.2e-05	AXIN1_TNKS_BD	Axin-1 tankyrase binding domain
PF16652.5	3	1.205128	3.6e-05	PH_13	Pleckstrin homology domain
PF16656.5	6	4.617021	0.000138	Pur_ac_phosph_N	Purple acid Phosphatase, N-terminal domain
PF16661.5	6	3.507772	0.000105	Lactamase_B_6	Metallo-beta-lactamase superfamily domain
PF16669.5	1	0.695652	2e-05	TTC5_OB	Tetratricopeptide repeat protein 5 OB fold domain
PF16672.5	1	1	2.9e-05	LAMTOR5	Ragulator complex protein LAMTOR5
PF16673.5	2	1.15625	3.4e-05	TRAF_BIRC3_bd	TNF receptor-associated factor BIRC3 binding domain
PF16679.5	1	0.989583	2.9e-05	CDT1_C	DNA replication factor Cdt1 C-terminal domain
PF16680.5	12	3.43421	0.000102	Ig_4	T-cell surface glycoprotein CD3 delta chain
PF16681.5	9	2.156626	6.4e-05	Ig_5	Ig-like domain on T-cell surface glycoprotein CD3 epsilon chain
PF16682.5	1	0.836363	2.5e-05	MSL2-CXC	CXC domain of E3 ubiquitin-protein ligase MSL2
PF16685.5	1	0.6	1.7e-05	zf-RING_10	zinc RING finger of MSL2
PF16686.5	1	0.967741	2.8e-05	POT1PC	ssDNA-binding domain of telomere protection protein
PF16690.5	2	1.976958	5.9e-05	MMACHC	Methylmalonic aciduria and homocystinuria type C family
PF16692.5	2	0.597345	1.7e-05	Folliculin_C	Folliculin C-terminal domain
PF16696.5	1	0.991935	2.9e-05	ZFYVE21_C	Zinc finger FYVE domain-containing protein 21 C-terminus
PF16697.5	7	2.956521	8.8e-05	Yop-YscD_cpl	Inner membrane component of T3SS, cytoplasmic domain
PF16698.5	4	2.435483	7.2e-05	ADAM17_MPD	Membrane-proximal domain, switch, for ADAM17
PF16699.5	1	0.982456	2.9e-05	CSTF1_dimer	Cleavage stimulation factor subunit 1, dimerisation domain
PF16704.5	4	1.863636	5.5e-05	Rab_bind	Rab binding domain
PF16705.5	2	1.135593	3.4e-05	NUDIX_5	NUDIX, or N-terminal NPxY motif-rich,  region of KRIT
PF16706.5	10	2.852272	8.5e-05	Izumo-Ig	Izumo-like Immunoglobulin domain
PF16717.5	4	1.734693	5.1e-05	RAC_head	Ribosome-associated complex head domain
PF16725.5	1	0.9	2.6e-05	Nucleolin_bd	Nucleolin binding domain
PF16737.5	1	0.95	2.8e-05	PHF12_MRG_bd	PHD finger protein 12 MRG binding domain
PF16739.5	6	3.838709	0.000115	CARD_2	Caspase recruitment domain
PF16740.5	3	1.181818	3.5e-05	SKA2	Spindle and kinetochore-associated protein 2
PF16741.5	1	0.906976	2.7e-05	mRNA_decap_C	mRNA-decapping enzyme C-terminus
PF16746.5	2	1.928571	5.7e-05	BAR_3	BAR domain of APPL family
PF16748.5	3	1.130434	3.3e-05	INSC_LBD	Inscuteable LGN-binding domain
PF16752.5	2	2	5.9e-05	TBCC_N	Tubulin-specific chaperone C N-terminal domain
PF16757.5	1	0.988888	2.9e-05	Fucosidase_C	Alpha-L-fucosidase C-terminal domain
PF16759.5	2	1.925925	5.7e-05	LIG3_BRCT	DNA ligase 3 BRCT domain
PF16769.5	2	0.908077	2.7e-05	MCM3AP_GANP	MCM3AP domain of GANP
PF16770.5	3	1.359999	4e-05	RTT107_BRCT_5	Regulator of Ty1 transposition protein 107 BRCT domain
PF16783.5	1	0.991379	2.9e-05	FANCM-MHF_bd	FANCM to MHF binding domain
PF16794.5	1	0.980582	2.9e-05	fn3_4	Fibronectin-III type domain
PF16796.5	9	1.208053	3.6e-05	Microtub_bd	Microtubule binding
PF16835.5	1	1	2.9e-05	SF3A2	Pre-mRNA-splicing factor SF3a complex subunit 2 (Prp11)
PF16837.5	1	0.987341	2.9e-05	SF3A3	Pre-mRNA-splicing factor SF3A3, of SF3a complex, Prp9
PF16842.5	3	1.13924	3.4e-05	RRM_occluded	Occluded RNA-recognition motif
PF16854.5	1	0.487684	1.4e-05	VPS53_C	Vacuolar protein sorting-associated protein 53 C-terminus
PF16856.5	34	9.666666	0.000289	CDC4_D	Cell division control protein 4 dimerisation domain
PF16858.5	2	0.203389	6e-06	CNDH2_C	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF16863.5	2	1.818965	5.4e-05	NtCtMGAM_N	N-terminal barrel of NtMGAM and CtMGAM, maltase-glucoamylase
PF16864.5	1	0.9	2.6e-05	Dimerisation2	Dimerisation domain
PF16866.5	3	1.308823	3.9e-05	PHD_4	PHD-finger
PF16870.5	3	2.986842	8.9e-05	OxoGdeHyase_C	2-oxoglutarate dehydrogenase C-terminal
PF16876.5	1	1	2.9e-05	Lipin_mid	Lipin/Ned1/Smp2 multi-domain protein middle domain
PF16878.5	6	3.711711	0.000111	SIX1_SD	Transcriptional regulator, SIX1, N-terminal SD domain
PF16879.5	2	1.195804	3.5e-05	Sin3a_C	C-terminal domain of Sin3a protein
PF16880.5	4	2.757575	8.2e-05	EHD_N	N-terminal EH-domain containing protein
PF16881.5	1	0.898148	2.6e-05	LIAS_N	N-terminal domain of lipoyl synthase of Radical_SAM family
PF16884.5	1	0.861111	2.5e-05	ADH_N_2	N-terminal domain of oxidoreductase
PF16885.5	2	1.327956	3.9e-05	CAC1F_C	Voltage-gated calcium channel subunit alpha, C-term
PF16886.5	2	1.123966	3.3e-05	ATP-synt_ab_Xtn	ATPsynthase alpha/beta subunit N-term extension
PF16891.5	3	2.8125	8.4e-05	STPPase_N	Serine-threonine protein phosphatase N-terminal domain
PF16897.5	2	0.745283	2.2e-05	MMR_HSR1_Xtn	C-terminal region of MMR_HSR1 domain
PF16898.5	1	1	2.9e-05	TOPRIM_C	C-terminal associated domain of TOPRIM
PF16899.5	2	1.076923	3.2e-05	Cyclin_C_2	Cyclin C-terminal domain
PF16900.5	3	2.173469	6.5e-05	REPA_OB_2	Replication protein A OB domain
PF16901.5	1	0.992063	2.9e-05	DAO_C	C-terminal domain of alpha-glycerophosphate oxidase
PF16905.5	2	2	5.9e-05	GPHH	Voltage-dependent L-type calcium channel, IQ-associated
PF16906.5	1	0.792682	2.3e-05	Ribosomal_L26	Ribosomal proteins L26 eukaryotic, L24P archaeal
PF16908.5	5	1.775423	5.3e-05	VPS13	Vacuolar sorting-associated protein 13, N-terminal
PF16909.5	10	5.657303	0.000169	VPS13_C	Vacuolar-sorting-associated 13 protein C-terminal
PF16910.5	1	0.702127	2.1e-05	VPS13_mid_rpt	Repeating coiled region of VPS13
PF16915.5	7	5.14876	0.000154	Eryth_link_C	Annelid erythrocruorin linker subunit C-terminus
PF16916.5	2	1.78481	5.3e-05	ZT_dimer	Dimerisation domain of Zinc Transporter
PF16921.5	1	1	2.9e-05	Tex_YqgF	Tex protein YqgF-like domain
PF16923.5	1	0.735682	2.2e-05	Glyco_hydro_63N	Glycosyl hydrolase family 63 N-terminal domain
PF16952.5	7	3.224299	9.6e-05	Gln-synt_N_2	Glutamine synthetase N-terminal domain
PF16953.5	1	1	2.9e-05	PRORP	Protein-only RNase P
