LTR	strand	LTR_type	insertion_time_my	CpGs_count	CpGoe	location	meth_meancallcov	meth_meanfreq	callCpGs_count	meth_cov	meth_depth	meth_binary	recent_insertion	feature_size	genome	insertion_time_qbins_my	flank4kb_meth_meanfreq	flank4kb_meth_cov	flank4kb_meth_depth	flank4kb_callCpGs_count	reps_CpG_density	reps_CpGoe
ctg168_pilon:460035..461670	?		0.607307	38	0.523429	gene	19.82857143	0.8824906571	35	1.0	0.8824906571428571	1	0.0	1644	R. piscesae	(0.3, 1.0]	0.858271261134375	1.0	0.8582713125	17.71875	0.0393701	0.41707083333333334
ctg1695_pilon:26085..29196	?		1.966915	113	0.906451	.	57.17924528	0.7628901132	106	1.0	0.7628901132075472	1	0.0	3120	R. piscesae	(1.7, 3.8]	0.71800589534375	1.0	0.7180059375	34.59375	0.04799489999999999	0.6854253333333333
ctg16_pilon:617336..621791	-	Gypsy	0.0	169	0.722307	gene	49.38414634	0.03997146524	164	0.5182926829268293	0.07712141529411765	0	1.0	4466	R. piscesae	(0.0, 0.03]	0.4057183602028125	0.6834725	0.43359230625	31.375	0.0222029	0.5013208333333333
ctg1715_pilon:5137..6806	?	Gypsy	2.47405	58	0.773561	.	73.94642857	0.04001092411	56	0.75	0.05334789880952381	0	0.0	1680	R. piscesae	(1.7, 3.8]	0.03855634153483871	0.5474021064516129	0.08615870967741936	28.580645161290324	0.02406705	0.4908331666666667
ctg173_pilon:14247..18627	+	Gypsy	0.0	164	0.722161	gene	33.725	0.04817326313	160	0.63125	0.07631408019801982	0	1.0	4391	R. piscesae	(0.0, 0.03]	0.13353324622531249	0.61491515625	0.19865649375	20.21875	0.01785855	0.46138216666666665
ctg174_pilon:143139..150606	?		1.63478	157	0.583811	gene	49.14666667	0.7713993187	150	1.0	0.7713993186666667	1	0.0	7478	R. piscesae	(1.0, 1.7]	0.717699103446875	1.0	0.717699125	20.5	0.00209205	0.20897164999999998
ctg175_pilon:232298..236523	+	Gypsy	0.0	159	0.73146	gene	51.53548387	0.04162520516	155	0.5935483870967742	0.07012942173913043	0	1.0	4236	R. piscesae	(0.0, 0.03]	0.0302118471334375	0.44117821875	0.068780165625	47.46875	0.0176991	0.46248466666666666
ctg175_pilon:444539..446007	?	Gypsy	0.0	57	0.843027	gene	70.96363636	0.08520189455	55	0.5818181818181818	0.14644075625000003	0	1.0	1479	R. piscesae	(0.0, 0.03]	0.4772093278434375	0.8660833125	0.492432475	30.1875	0.0176991	0.5013721666666667
ctg181_pilon:132625..134870	?		0.206414	107	1.32551	.	51.80769231	0.009943927885	104	0.21153846153846154	0.04700765909090909	0	0.5	2254	R. piscesae	(0.03, 0.3]	0.02535449483559375	0.426959059375	0.057912390625	56.4375	0.0321716	1.6371686666666665
ctg1848_pilon:11565..16047	-	Gypsy	1.030334	174	0.746931	gene	77.98245614	0.03759845795	171	0.6374269005847953	0.05898473678899082	0	0.0	4493	R. piscesae	(1.0, 1.7]	0.030963233844375	0.566554875	0.055271646875	41.40625	0.0176991	0.46400033333333335
ctg185_pilon:424864..428984	-	Gypsy	0.437901	217	0.929888	.	64.03773585	0.02623436934	212	0.4858490566037736	0.05399695436893204	0	0.5	4131	R. piscesae	(0.3, 1.0]	0.2225786219896875	0.6658341875	0.25096895	30.5625	0.0454545	0.7072616666666667
ctg1876_pilon:10128..14570	?		0.053246	165	0.877499	gene	62.69677419	0.1712107768	155	0.967741935483871	0.17691780266666668	0	0.5	4451	R. piscesae	(0.03, 0.3]	0.04019791398322581	0.5730446129032257	0.06884067419354839	27.870967741935484	0.03283565	0.5335905
ctg19_pilon:364306..370281	?		1.535901	119	0.539023	.	49.8	0.7032980365	115	1.0	0.7032980365217393	1	0.0	5984	R. piscesae	(1.0, 1.7]	0.624730602133125	0.96994675	0.629554896875	22.84375	0.002793295	0.233931
ctg2013_pilon:898..6101	?		0.255843	219	1.07488	.	24.93548387	0.05179441613	31	0.5806451612903226	0.08920149444444443	0	0.5	5214	R. piscesae	(0.03, 0.3]	0.03157404536411765	0.5276169411764706	0.05981709411764706	60.64705882352941	0.04	0.7415233333333333
ctg204_pilon:22981..25097	?		0.319627	42	0.47222	gene	54.76190476	0.9241226905	42	1.0	0.9241226904761904	1	0.5	2125	R. piscesae	(0.03, 0.3]	0.910443643234375	1.0	0.91044365625	19.375	0.04583335	0.3615828333333333
ctg2073_pilon:3393..7672	+	Gypsy	1.382119	160	0.734077	gene	56.17834395	0.04000022548	157	0.5668789808917197	0.07056219550561797	0	0.0	4290	R. piscesae	(1.0, 1.7]	0.06760254598586207	0.6219441379310345	0.10074456896551724	21.75862068965517	0.0176991	0.9795645000000001
ctg213_pilon:387854..395524	-	Gypsy	1.740663	263	0.651446	gene	61.4296875	0.892900082	256	1.0	0.89290008203125	1	0.0	7679	R. piscesae	(1.7, 3.8]	0.848859956053125	1.0	0.84885996875	14.75	0.044700199999999995	0.4829498333333333
ctg215_pilon:714411..718881	+	Gypsy	0.218119	241	0.932039	gene	61.95780591	0.02754349916	237	0.5189873417721519	0.05307162032520325	0	0.5	4481	R. piscesae	(0.03, 0.3]	0.03068085276334375	0.5060511875	0.059833909375	36.3125	0.048295450000000004	0.7196353333333333
ctg2170_pilon:24472..33741	?	LINE	2.314365	283	0.596982	gene	59.43478261	0.04418777319	276	0.6521739130434783	0.06775458555555555	0	0.0	9278	R. piscesae	(1.7, 3.8]	0.05141327054321428	0.8463695714285714	0.061675925000000006	28.142857142857142	0.04385095	0.48597683333333336
ctg2177_pilon:27335..31794	?		0.0	164	0.867545	gene	72.25806452	0.05706584903	155	0.9419354838709677	0.06058360684931506	0	1.0	4468	R. piscesae	(0.0, 0.03]	0.0420079893046875	0.6712755	0.062327753125	27.1875	0.033172099999999996	0.5290486666666666
ctg217_pilon:11136..15643	+	Gypsy	1.107476	240	0.921008	.	50.05084746	0.02812864831	236	0.4491525423728814	0.06262604716981132	0	0.0	4518	R. piscesae	(1.0, 1.7]	0.0404526604375	0.6064984166666666	0.07173562916666666	18.708333333333332	0.0426136	0.6879138333333333
ctg2201_pilon:9311..13571	?		0.509999	241	1.202	.	26.83628319	0.02738432345	226	0.35398230088495575	0.07736071375	0	0.0	4269	R. piscesae	(0.3, 1.0]	0.2962305875675	0.6951489375	0.355438803125	23.09375	0.0537738	0.7790433333333334
ctg222_pilon:360232..364608	-	Gypsy	0.437901	244	0.974818	gene	74.20746888	0.02492694149	241	0.4854771784232365	0.05134523846153846	0	0.5	4387	R. piscesae	(0.3, 1.0]	0.03192389346	0.62558590625	0.050317481250000004	43.53125	0.048295450000000004	0.7414649999999999
ctg2251_pilon:25280..30067	-	Gypsy	0.682778	187	0.738174	gene	182.0054945	0.04438358104	182	0.7527472527472527	0.05896212956204379	0	0.0	4798	R. piscesae	(0.3, 1.0]	0.047050416099375	0.78938334375	0.06053406875	36.21875	0.0176991	0.4609918333333333
ctg2278_pilon:6137..10724	?		0.0	185	0.937982	gene	42.26900585	0.06077468187	171	0.8538011695906432	0.07118130547945205	0	1.0	4596	R. piscesae	(0.0, 0.03]	0.033396158831125	0.629843734375	0.051052178125	34.03125	0.0345304	0.5679408333333333
ctg2405_pilon:16861..20641	+	Gypsy	0.361714	143	0.742442	gene	69.10638298	0.03848782482	141	0.5886524822695035	0.06538293132530122	0	0.5	3791	R. piscesae	(0.3, 1.0]	0.0311499863753125	0.5918819375	0.054643434375	38.1875	0.0227083	0.5301445
ctg241_pilon:14463..21881	+	Gypsy	0.295103	244	0.61411	gene	30.49145299	0.03884369957	234	0.48717948717948717	0.07973180438596493	0	0.5	7427	R. piscesae	(0.03, 0.3]	0.032102469376375	0.492596003125	0.067260565625	50.84375	0.0133843	0.32255649999999997
ctg241_pilon:450251..454585	+	Gypsy	0.218119	232	0.941508	gene	68.12719298	0.02070672807	228	0.4692982456140351	0.044122747663551405	0	0.5	4345	R. piscesae	(0.03, 0.3]	0.1599893335796875	0.66608365625	0.1963875625	23.53125	0.0454545	0.7104283333333333
ctg242_pilon:441226..456552	?	LINE	0.948977	573	1.044	gene	47.64025696	0.03571696788	467	0.5353319057815846	0.06671929600000001	0	0.0	15335	R. piscesae	(0.3, 1.0]	0.04179544824875	0.653264875	0.067039396875	33.4375	0.052184499999999995	0.6893011666666666
ctg245_pilon:180721..185507	-	Gypsy	1.081017	197	0.832298	.	56.83684211	0.03564429421	190	0.5631578947368421	0.06329360654205607	0	0.0	4799	R. piscesae	(1.0, 1.7]	0.55563441495625	0.951200875	0.5716935	16.6875	0.0205479	0.4742835
ctg2544_pilon:21881..24601	?	LINE	1.044319	59	0.524298	.	92.37931034	0.4505668172	58	1.0	0.4505668172413793	0	0.0	2731	R. piscesae	(1.0, 1.7]	0.436320746190625	0.992590375	0.440043875	20.3125	0.0	0.17513566666666666
ctg25_pilon:587658..595359	+	Gypsy	0.070919	280	0.605475	gene	33.8021978	0.1132228333	273	0.9377289377289377	0.120741537109375	0	0.5	7710	R. piscesae	(0.03, 0.3]	0.260531610909375	0.76037790625	0.2820290625	32.53125	0.04239635	0.5039181666666667
ctg2743_pilon:11150..15647	+	Gypsy	0.0	171	0.72279	gene	51.32335329	0.05181505509	167	0.6766467065868264	0.0765762318584071	0	1.0	4508	R. piscesae	(0.0, 0.03]	0.10972572291392857	0.7032560714285714	0.14323706428571428	18.535714285714285	0.0176991	0.4595201666666667
ctg2912_pilon:9790..17941	+	Gypsy	0.0	444	1.03735	gene	200.3182898	0.02859750686	421	0.7102137767220903	0.04026605481605351	0	1.0	8162	R. piscesae	(0.0, 0.03]	0.089672412275	0.9888888888888889	0.09165298333333333	20.61111111111111	0.0365854	0.5763459999999999
ctg291_pilon:349771..354266	-	Gypsy	0.34239	171	0.729585	gene	59.35119048	0.0352219869	168	0.6190476190476191	0.056897055769230764	0	0.5	4506	R. piscesae	(0.3, 1.0]	0.038610460295483866	0.6576890322580645	0.05924919032258065	29.35483870967742	0.017778099999999998	0.47078966666666666
ctg293_pilon:55384..59456	-	Gypsy	0.96808	235	0.933556	gene	71.05479452	0.8976812283	219	1.0	0.8976812283105023	1	0.0	4083	R. piscesae	(0.3, 1.0]	0.77964148189375	1.0	0.77964153125	16.09375	0.039801	0.5898286666666667
ctg29_pilon:791421..794219	?		0.073353	168	1.20237	.	38.75483871	0.02685828	155	0.32903225806451614	0.08162810588235293	0	0.5	2807	R. piscesae	(0.03, 0.3]	0.08031543547806451	0.6368014193548387	0.11931339677419354	32.58064516129032	0.0505243	0.79231
ctg310_pilon:37386..41967	-	Gypsy	3.526007	262	1.00419	.	61.86	0.022594876	250	0.44	0.05135199090909091	0	0.0	4592	R. piscesae	(1.7, 3.8]	0.0413751038203125	0.63190903125	0.070306034375	31.4375	0.0558376	0.7416583333333332
ctg326_pilon:272967..277796	-	Gypsy	0.0	171	0.702615	gene	54.17365269	0.03795411317	167	0.592814371257485	0.06402360505050504	0	1.0	4840	R. piscesae	(0.0, 0.03]	0.050907482001562504	0.68060059375	0.070061096875	24.71875	0.00884956	0.352476
ctg331_pilon:425128..429632	-	Gypsy	0.682778	174	0.742707	gene	55.75147929	0.03575362189	169	0.5443786982248521	0.06567784891304349	0	0.0	4515	R. piscesae	(0.3, 1.0]	0.0361948123665625	0.565796	0.064455459375	35.03125	0.0176991	0.47036716666666667
ctg348_pilon:345855..350258	-	Gypsy	0.0	171	0.736616	gene	54.13772455	0.03467959102	167	0.5149700598802395	0.06734292674418606	0	1.0	4414	R. piscesae	(0.0, 0.03]	0.074639748033125	0.71060128125	0.0987149125	21.75	0.0176991	0.4644616666666667
ctg359_pilon:1081527..1085975	+	Gypsy	0.66316	242	0.953224	.	70.84518828	0.02632084017	239	0.5188284518828452	0.050731296774193545	0	0.0	4459	R. piscesae	(0.3, 1.0]	0.0326547897015625	0.6506233125	0.05138971875	69.09375	0.04272725	0.6819988333333334
ctg360_pilon:59595..61082	?		3.413912	40	0.753996	gene	52.89189189	0.8294338919	37	1.0	0.8294338918918919	1	0.0	1498	R. piscesae	(1.7, 3.8]	0.5253433617766563	0.88451315625	0.541219609375	19.09375	0.0238327	0.5047861666666666
ctg365_pilon:11848..14560	?	LINE	0.812619	32	0.366137	gene	59.59375	0.834511125	32	1.0	0.834511125	1	0.0	2721	R. piscesae	(0.3, 1.0]	0.7603238741	1.0	0.76032390625	13.5	0.003496505	0.14132683333333332
ctg373_pilon:210664..215111	-	Gypsy	0.33937	171	0.74825	gene	72.19277108	0.03512387349	166	0.6265060240963856	0.056063105769230764	0	0.5	4458	R. piscesae	(0.03, 0.3]	0.035673370430312504	0.6038953125	0.058744703125	37.53125	0.0176991	0.4769003333333333
ctg384_pilon:619732..624582	+	Gypsy	0.0	241	0.866177	gene	41.90434783	0.06315686565	230	0.6	0.10526144275362319	0	1.0	4861	R. piscesae	(0.0, 0.03]	0.02589690236	0.54721190625	0.047459365625	36.0	0.0493827	0.6905804999999999
ctg385_pilon:429647..434112	-	Gypsy	1.107476	241	0.946032	.	61.95798319	0.02545672941	238	0.4411764705882353	0.05770192	0	0.0	4476	R. piscesae	(1.0, 1.7]	0.24093997348625001	0.798709	0.25309090624999997	31.375	0.048295450000000004	0.7175233333333333
ctg3870_pilon:17895..24142	?		0.315694	124	0.564359	.	75.55462185	0.05490610647	119	0.7058823529411765	0.07778365083333333	0	0.5	6258	R. piscesae	(0.03, 0.3]	0.082977536760625	0.7500906875	0.10711555625	15.875	0.00613497	0.28482983333333334
ctg388_pilon:183006..187474	?		0.106297	165	0.87624	gene	40.96129032	0.7675589935	155	1.0	0.7675589935483871	1	0.5	4477	R. piscesae	(0.03, 0.3]	0.47661334492266666	0.8451896	0.50481035	18.466666666666665	0.030386749999999997	0.5164395
ctg3_pilon:909308..913682	-	Gypsy	1.227679	265	0.968512	gene	58.00387597	0.02994048333	258	0.5	0.05988096666666667	0	0.0	4385	R. piscesae	(1.0, 1.7]	0.0409243664596875	0.551262	0.067453490625	38.375	0.06134679999999999	0.7235453333333334
ctg402_pilon:592570..596647	-	Gypsy	2.127862	266	1.06371	.	60.78682171	0.02004658566	258	0.3992248062015504	0.05021377766990293	0	0.0	4088	R. piscesae	(1.7, 3.8]	0.04212297888125	0.62804150625	0.06497821875	27.28125	0.03348215	1.3259138333333333
ctg4036_pilon:320..5285	?		0.0	106	0.642533	.	22.425	0.140578555	40	0.625	0.224925688	0	1.0	4974	R. piscesae	(0.0, 0.03]	0.090850443738	0.4901314	0.1878793	28.5	0.02447055	0.5012731666666667
ctg403_pilon:315956..320458	+	Gypsy	1.407409	161	0.697692	gene	56.16981132	0.05752482956	159	0.6729559748427673	0.08548082149532708	0	0.0	4513	R. piscesae	(1.0, 1.7]	0.32662828174548386	0.8327838064516129	0.33976721612903227	25.193548387096776	0.013394965	0.4015028333333333
ctg403_pilon:812251..819522	?		2.116602	302	0.941408	.	68.7	0.03606980464	280	0.525	0.06870438979591836	0	0.0	7280	R. piscesae	(1.7, 3.8]	0.192799243863125	0.5975484375	0.22854449375	39.84375	0.06967215	0.7492385
ctg40_pilon:404144..414483	-	Gypsy	0.045499	547	1.11846	.	67.08897485	0.02708324081	517	0.4990328820116054	0.054271455426356585	0	0.5	10348	R. piscesae	(0.03, 0.3]	0.03372887761978125	0.54911475	0.0616464875	34.90625	0.0431953	0.6922863333333332
ctg415_pilon:107518..112315	-	Gypsy	2.157718	200	0.860094	gene	62.70103093	0.04471034485	194	0.6649484536082474	0.06723881317829457	0	0.0	4808	R. piscesae	(1.7, 3.8]	0.3265430210640625	0.72733221875	0.35579914375	29.4375	0.03061225	0.5815211666666666
ctg415_pilon:385644..390166	+	Gypsy	0.448105	241	0.924674	gene	117.9746835	0.02201523186	237	0.5485232067510548	0.040135461153846155	0	0.5	4533	R. piscesae	(0.3, 1.0]	0.1571158996746875	0.80983871875	0.165736821875	32.78125	0.0402352	0.6705435
ctg416_pilon:77095..81505	?		0.0	163	0.867721	gene	33.27272727	0.4018672227	154	0.922077922077922	0.43582783309859147	0	1.0	4419	R. piscesae	(0.0, 0.03]	0.5277968645246875	0.981594375	0.5322799375	20.09375	0.033172099999999996	0.5316995
ctg419_pilon:239348..243657	?		0.0	159	0.865944	gene	30.59731544	0.0388083302	149	0.44966442953020136	0.08630509253731344	0	1.0	4318	R. piscesae	(0.0, 0.03]	0.04559920561854838	0.5903691032258065	0.07753212580645161	42.354838709677416	0.0325203	0.527864
ctg441_pilon:299853..304351	+	Gypsy	1.107478	246	0.953939	gene	65.24793388	0.02273045248	242	0.4132231404958678	0.055007695	0	0.0	4509	R. piscesae	(1.0, 1.7]	0.058025985535	0.52240171875	0.09142643125	41.15625	0.050849099999999994	1.2925145
ctg44_pilon:623178..629934	-	Gypsy	2.723363	257	0.912133	.	61.94262295	0.03133548484	244	0.5409836065573771	0.057923168939393935	0	0.0	6767	R. piscesae	(1.7, 3.8]	0.3807917776609375	0.7053671875	0.412245146875	24.71875	0.0272109	0.5490408333333333
ctg4635_pilon:87..6418	?		0.022889	272	0.789099	.	21.69477912	0.0964431996	249	0.6265060240963856	0.15393818397435896	0	0.5	6340	R. piscesae	(0.0, 0.03]	0.1027682655875	0.6788410625	0.15159375	38.3125	0.040166549999999995	0.5154848333333334
ctg48_pilon:190973..194666	?	Gypsy	0.734974	145	0.768459	gene	57.26241135	0.03185030496	141	0.524822695035461	0.06068774324324324	0	0.0	3704	R. piscesae	(0.3, 1.0]	0.0430198840025	0.6921981875	0.05807273125	27.71875	0.01837335	0.4886701666666666
ctg491_pilon:148186..152671	+	Gypsy	0.334938	297	1.04038	.	72.95438596	0.02039883895	285	0.3649122807017544	0.05590066442307692	0	0.5	4496	R. piscesae	(0.03, 0.3]	0.041100925923750004	0.630196875	0.076700625	25.65625	0.0347826	0.6308245
ctg4_pilon:1412900..1418033	?		1.262219	129	0.560177	gene	65.8125	0.8527142734	128	1.0	0.8527142734375	1	0.0	5142	R. piscesae	(1.0, 1.7]	0.88877674053125	1.0	0.88877675	37.125	0.0406349	0.42058983333333333
ctg511_pilon:107926..113131	-	Gypsy	2.025128	269	0.966138	gene	58.82264151	0.0263887483	265	0.539622641509434	0.04890222587412588	0	0.0	5216	R. piscesae	(1.7, 3.8]	0.0575962597665625	0.58653253125	0.090026875	35.59375	0.0397727	0.6800706666666666
ctg535_pilon:18469..22554	+	Gypsy	1.030334	159	0.752144	gene	64.30322581	0.02824509613	155	0.49032258064516127	0.057605130263157896	0	0.0	4096	R. piscesae	(1.0, 1.7]	0.0308608861690625	0.59274228125	0.053069912500000004	39.59375	0.0176991	0.4616548333333333
ctg538_pilon:120497..122236	?	Gypsy	0.682778	72	0.880342	gene	52.43478261	0.03855003913	69	0.5797101449275363	0.0664988175	0	0.0	1750	R. piscesae	(0.3, 1.0]	0.2127534391534375	0.7357556875	0.232886134375	27.875	0.0176991	0.5203574999999999
ctg576_pilon:341832..346237	?		0.0	164	0.879949	gene	39.32258065	0.1278191497	155	0.9161290322580645	0.1395209028169014	0	1.0	4414	R. piscesae	(0.0, 0.03]	0.0322762502605625	0.45923540625000003	0.070786834375	39.25	0.0330581	1.4206541666666668
ctg581_pilon:19922..26828	-	Gypsy	0.0	339	0.91378	gene	65.4587156	0.03519740734	327	0.5259938837920489	0.0669160011627907	0	1.0	6917	R. piscesae	(0.0, 0.03]	0.027623386534406248	0.4681815	0.061625146875	39.28125	0.0176991	0.5233233333333334
ctg585_pilon:170761..174112	-	Gypsy	1.382119	128	0.747139	gene	65.25396825	0.04147303968	126	0.7222222222222222	0.05742420879120878	0	0.0	3362	R. piscesae	(1.0, 1.7]	0.03307848128	0.49617603125	0.0676571375	35.65625	0.0176991	0.4602751666666667
ctg589_pilon:27958..35121	?	Gypsy	1.78672	293	0.986991	gene	45.51624549	0.03554208989	277	0.4223826714801444	0.08414665726495725	0	0.0	7174	R. piscesae	(1.7, 3.8]	0.0355770636334375	0.51881315625	0.070367340625	32.96875	0.0727273	1.5316108333333334
ctg58_pilon:701238..704133	?		0.0	92	0.788999	.	62.88764045	0.09588725955	89	0.5056179775280899	0.18964369111111112	0	1.0	2904	R. piscesae	(0.0, 0.03]	0.3582191820078125	0.7711045625	0.372929653125	28.125	0.0173913	0.4496806666666666
ctg59_pilon:425160..431736	?		3.053135	238	0.94393	.	65.17727273	0.8242791027	220	1.0	0.8242791027272729	1	0.0	6587	R. piscesae	(1.7, 3.8]	0.5508409717196875	0.87024046875	0.561300603125	20.84375	0.010333	0.44541366666666665
ctg605_pilon:128320..131324	?		1.289432	18	0.152941	.	42.33333333	0.4247712944	18	0.8888888888888888	0.47786770624999997	0	0.0	3015	R. piscesae	(1.0, 1.7]	0.589116938053125	0.988402875	0.59541775	9.375	0.0	0.05099583333333333
ctg6155_pilon:2866..5777	?		0.387204	142	1.05096	.	21.88888889	0.04083434815	27	0.5185185185185185	0.07875195714285714	0	0.5	2922	R. piscesae	(0.3, 1.0]					0.0400334	1.6946688333333333
ctg64_pilon:211679..217339	-	Gypsy	1.34978	274	0.906315	gene	66.18518519	0.02871931519	270	0.5962962962962963	0.048162826708074535	0	0.0	5671	R. piscesae	(1.0, 1.7]	0.211625146533125	0.5541920312499999	0.24097358124999999	32.90625	0.04310345	0.6744603333333332
ctg660_pilon:459397..460781	?		0.379559	102	1.15113	.	58.82105263	0.02489582	95	0.43157894736842106	0.05768543658536586	0	0.5	1393	R. piscesae	(0.3, 1.0]	0.030663085569999998	0.4894170625	0.062069946875000004	58.5625	0.1009851	0.805535
ctg664_pilon:39853..42995	?		2.509944	34	0.286488	gene	43.4375	0.4904530938	32	1.0	0.49045309375	0	0.0	3153	R. piscesae	(1.7, 3.8]	0.588518316728125	1.0	0.58851825	15.6875	0.01960785	0.23158066666666666
ctg674_pilon:179944..184219	+	Gypsy	0.682778	170	0.766234	gene	95.01219512	0.03515680695	164	0.7012195121951219	0.050136663826086954	0	0.0	4286	R. piscesae	(0.3, 1.0]	0.043053377413749996	0.81117578125	0.05392295	20.65625	0.0265487	0.5661046666666667
ctg696_pilon:24783..29278	+	Gypsy	1.030334	166	0.709552	gene	55.12883436	0.03389965644	163	0.588957055214724	0.057558791666666664	0	0.0	4506	R. piscesae	(1.0, 1.7]	0.07906111280453125	0.67068515625	0.097310146875	23.21875	0.0176991	0.4513048333333333
ctg702_pilon:540147..544475	?		0.295753	246	1.18077	.	34.66521739	0.02877746304	230	0.3782608695652174	0.07607835057471264	0	0.5	4337	R. piscesae	(0.03, 0.3]	0.03678871512690625	0.554878	0.0644197625	33.125	0.05440755	0.7610166666666668
ctg735_pilon:387866..389916	?		1.129348	97	0.832282	.	59.36666667	0.8084522889	90	1.0	0.8084522888888889	1	0.0	2059	R. piscesae	(1.0, 1.7]	0.7645638376625	1.0	0.764563875	21.90625	0.05339885	0.5744091666666667
ctg765_pilon:235679..240174	-	Gypsy	0.218119	240	0.939741	.	29.02542373	0.02547698559	236	0.3347457627118644	0.07610846329113924	0	0.5	4506	R. piscesae	(0.03, 0.3]	0.04271456468933333	0.5969054333333333	0.07285217	31.066666666666666	0.0454545	0.7009441666666666
ctg768_pilon:114365..117733	+	Gypsy	1.382119	120	0.705368	gene	63.1512605	0.03914768487	119	0.6218487394957983	0.06295370945945947	0	0.0	3379	R. piscesae	(1.0, 1.7]	0.215632943480625	0.67223165625	0.241665315625	32.96875	0.0176215	0.9983758333333332
ctg772_pilon:204442..209266	?		0.053246	168	0.855838	gene	76.9556962	0.5689005848	158	0.9810126582278481	0.5799115638709678	1	0.5	4833	R. piscesae	(0.03, 0.3]	0.410285146678125	0.7013685625	0.4285301375	35.5625	0.031812	0.520842
ctg779_pilon:83984..88720	+	Gypsy	0.171448	310	1.03136	.	98.30232558	0.02885597983	301	0.5647840531561462	0.05109205841176471	0	0.5	4747	R. piscesae	(0.03, 0.3]	0.04196284292875	0.59096128125	0.069832415625	25.5	0.03125	0.6024886666666667
